"Model","Locus_name","Model_string","Rates","Likelihood","Unconstrained_likelihood","parameters","AIC","AICc","BIC","Best","Length","Ntaxa","Percent_constant","Percent_parsimony_informative","Site_patterns","RF_distance","nRF_distance","wRF_distance","KF_distance","PD_distance","wPD_distance","geodesic_distance","Tree_Length","Sum_int","prop_int","Min.","1st Qu.","Median","Mean","3rd Qu.","Max."
"Mixture","UCE-7678","TPM3u+FO+I+G4","I+G4",-9574.2798,-6443.2798,"TPM3u{1.8274,4.8652,1,1.8274,4.8652,1}+FO{0.2915,0.2055,0.2141,0.289}",19380.5597,19409.2835,19956.8372,"Mixture",1062,56,0.321092278719397,"52.73%",761,68,0.6415,83.7458,9.6684,129.7228,239.5341,NA,"5.2858","1.7225","0.3259","0","0.0059","0.0205","0.0488","0.0592","0.3043"
"One_class","UCE-7678","GTR+F+I+G4","I+G4",-9570.6171,-6443.2798,"GTR{1.229,4.4376,0.6475,1.7966,3.4462,1}+F{0.2992,0.2083,0.1897,0.3027}",19379.2342,19409.5526,19970.4154,"Mixture",1062,56,0.321092278719397,"52.73%",761,68,0.6415,83.7335,9.6661,133.9366,239.358,NA,"5.3144","1.7377","0.327","0","0.0059","0.0206","0.0485","0.0587","0.2977"
"Mixture","UCE-7695","MIX{HKY+FO,JC+FO}+I+G","I+G4",-8768.3399,-6688.6153,"HKY{4.55449}+FO{0.322758,0.17325,0.158704,0.345287};JC",17620.6797,17623.6526,17836.4454,"Mixture",1258,19,0.439586645468998,"40.86%",725,8,0.25,38.2732,7.3877,19.2873,97.9279,NA,"2.4513","1.0622","0.4333","0","0.0107","0.0351","0.0678","0.083","0.4271"
"One_class","UCE-7695","HKY+F+I+G4","I+G4",-8773.0313,-6688.6153,"HKY{1,3.4662,1,1,3.4662,1}+F{0.3119,0.1885,0.1703,0.3292}",17628.0627,17630.8949,17838.6911,"Mixture",1258,19,0.439586645468998,"40.86%",725,8,0.25,38.3827,7.4062,19.2873,98.1661,NA,"2.3716","1.0121","0.4268","0","0.0108","0.0353","0.07","0.0747","0.4839"
"Mixture","UCE-7697","MIX{K2P,K80+FO}+I+R2","I+R2",-16099.8586,-9782.0678,"K2P{63.5624}+FQ;K2P{2.37258}+FQ",32277.7172,32280.0012,32482.4088,"Mixture",1406,18,0.117354196301565,"69.63%",1282,14,0.4667,33.3446,6.6857,25.2982,84.7009,NA,"6.5235","2.083","0.3193","0.0169","0.0758","0.1618","0.1953","0.2729","0.7701"
"One_class","UCE-7697","K2P+I+R2","I+R2",-16108.6822,-9782.0678,"K2P{1,2.6802,1,1,2.6802,1}+I{0.25,0.25,0.25,0.25}",32291.3645,32293.42,32485.5591,"Mixture",1406,18,0.117354196301565,"69.63%",1282,14,0.4667,33.4437,6.7006,25.2982,84.8813,NA,"6.446","2.0552","0.3188","0.017","0.0749","0.1601","0.1977","0.277","0.7946"
"Mixture","UCE-765","HKY+FO+G4","G4",-9090.3191,-6696.3617,"HKY{1,2.8903,1,1,2.8903,1}+FO{0.2581,0.2454,0.2004,0.2961}",18440.6382,18476.3405,19089.2518,"Mixture",1085,64,0.329953917050691,"42.76%",750,102,0.8361,95.9112,10.2714,226.5039,281.8758,NA,"3.7261","1.3239","0.3553","0","0","0.0117","0.0305","0.0349","0.7407"
"One_class","UCE-765","K2P+G4","G4",-9115.3875,-6696.3617,"K2P{1,2.8792,1,1,2.8792,1}+G4{0.25,0.25,0.25,0.25}",18484.775,18518.7478,19118.4205,"Mixture",1085,64,0.329953917050691,"42.76%",750,100,0.8197,95.535,10.25,159.8499,281.9101,NA,"3.8151","1.2468","0.3268","0","0","0.0113","0.0298","0.0337","0.7098"
"Mixture","UCE-7684","K3P+G4","G4",-8773.1357,-4296.6066,"K3P{1,2.6836,0.7065,0.7065,2.6836,1}+G4{0.25,0.25,0.25,0.25}",17870.2715,17967.1742,18609.3874,"Mixture",708,81,0.327683615819209,"50.99%",556,116,0.7436,116.13,10.783,200.9478,334.707,NA,"5.086","1.7015","0.3345","0","0.0036","0.0194","0.032","0.0422","0.2701"
"One_class","UCE-7684","K3P+G4","G4",-8773.4557,-4296.6066,"K3P{1,2.693,0.7133,0.7133,2.693,1}+G4{0.25,0.25,0.25,0.25}",17870.9115,17967.8142,18610.0274,"Mixture",708,81,0.327683615819209,"50.99%",556,120,0.7692,116.1452,10.7829,204.6216,334.7019,NA,"5.0853","1.684","0.3312","0","0.0036","0.0194","0.032","0.0422","0.2703"
"Mixture","UCE-7673","TN+FO+G4","G4",-7605.2168,-6133.5521,"TN{1,3.6257,1,1,2.556,1}+FO{0.265,0.2183,0.1978,0.3188}",15484.4335,15525.3113,16165.166,"Mixture",1063,67,0.471307619943556,"34.05%",629,96,0.75,99.6128,10.8263,197.1852,289.8473,NA,"2.7271","0.7611","0.2791","0","0","0.0088","0.0209","0.0191","0.4634"
"One_class","UCE-7673","TN+F+G4","G4",-7607.4747,-6133.5521,"TN{1,3.5821,1,1,2.5388,1}+F{0.2473,0.2241,0.2169,0.3118}",15488.9494,15529.8272,16169.6819,"Mixture",1063,67,0.471307619943556,"34.05%",629,94,0.7344,99.6243,10.8246,198.0253,289.749,NA,"2.7418","0.7704","0.281","0","0","0.0087","0.0208","0.0184","0.4619"
"Mixture","UCE-7694","HKY+FO+G4","G4",-6332.3475,-5352.3112,"HKY{1,3.8256,1,1,3.8256,1}+FO{0.3257,0.1963,0.2019,0.2761}",12912.6949,12947.1394,13524.3185,"Mixture",1025,61,0.553170731707317,"30.24%",524,82,0.7069,91.9413,10.2259,136.2644,270.1601,NA,"1.901","0.7325","0.3853","0","9e-04","0.0093","0.0161","0.0192","0.1257"
"One_class","UCE-7694","HKY+F+G4","G4",-6334.3905,-5352.3112,"HKY{1,3.7968,1,1,3.7968,1}+F{0.3355,0.1915,0.2115,0.2615}",12916.781,12951.2255,13528.4046,"Mixture",1025,61,0.553170731707317,"30.24%",524,76,0.6552,91.8442,10.2236,137.1277,270.1262,NA,"1.9113","0.7362","0.3852","0","8e-04","0.0092","0.016","0.0192","0.1251"
"Mixture","UCE-7688","HKY+FO+I+R2","I+R2",-6070.9755,-5974.5171,"HKY{1,3.5497,1,1,3.5497,1}+FO{0.3148,0.1789,0.1979,0.3083}",12481.951,12549.4771,13321.6241,"One_class",1032,83,0.585271317829457,"26.36%",582,110,0.6875,117.1352,11.079,252.8003,366.4218,NA,"1.5055","0.5553","0.3688","0","0","0.0056","0.0087","0.0132","0.0654"
"One_class","UCE-7688","HKY+F+R2","R2",-6073.8737,-5974.5171,"HKY{1,3.5834,1,1,3.5834,1}+F{0.3121,0.1773,0.1948,0.3157}",12485.7474,12552.4063,13320.4813,"One_class",1032,83,0.585271317829457,"26.36%",582,106,0.6625,117.234,11.087,309.076,366.5414,NA,"1.4137","0.5479","0.3876","0","0","0.0063","0.0092","0.0127","0.0669"
"Mixture","UCE-7676","K3Pu+FO+I+G4","I+G4",-8706.3179,-5992.3078,"K3Pu{1,2.5862,0.5964,0.5964,2.5862,1}+FO{0.268,0.2327,0.2017,0.2976}",17652.6357,17687.6659,18235.4112,"Mixture",950,58,0.289473684210526,"52.42%",740,88,0.8,88.1129,10.0144,197.851,245.7258,NA,"4.0948","2.0396","0.4981","0","0","0.0141","0.0362","0.047","0.4009"
"One_class","UCE-7676","K3Pu+F+I+G4","I+G4",-8709.2091,-5992.3078,"K3Pu{1,2.5955,0.5767,0.5767,2.5955,1}+F{0.2879,0.219,0.2002,0.2929}",17658.4183,17693.4484,18241.1937,"Mixture",950,58,0.289473684210526,"52.42%",740,86,0.7818,87.7508,9.9963,198.8492,246.3149,NA,"4.0887","1.888","0.4618","0","0","0.0141","0.0362","0.0476","0.3988"
"Mixture","UCE-7706","MIX{TPM2u+FO,JC+FO}+I+G","I+G4",-9735.4511,-9168.066,"TPM2u{0.613963,3.79879}+FO{0.309031,0.162555,0.169432,0.358983};JC",19520.9022,19521.8456,19652.0792,"Mixture",1404,10,0.245726495726496,"43.95%",1090,2,0.1429,16.3939,4.5759,4.5826,30.837,NA,"4.8437","1.5175","0.3133","0.046","0.0954","0.1714","0.2607","0.4309","0.6549"
"One_class","UCE-7706","TPM2u+F+I+G4","I+G4",-9745.2755,-9168.066,"TPM2u{0.7013,2.5671,0.7013,1,2.5671,1}+F{0.2879,0.1918,0.1875,0.3328}",19538.5509,19539.4211,19664.4809,"Mixture",1404,10,0.245726495726496,"43.95%",1090,2,0.1429,16.7807,4.6683,4.5826,31.5904,NA,"4.4312","1.3719","0.3096","0.0456","0.0962","0.1737","0.2849","0.498","0.7331"
"Mixture","UCE-7686","MIX{HKY+FO,HKY+FO,K80+FO}+I+G","I+G4",-7642.4078,-6178.9494,"HKY{2.83022}+FO{0.175479,0.129824,0.0956395,0.599057};HKY{0.547341}+FO{0.896542,0.0229691,0.0355668,0.0449217};K2P{3.6686}+FQ",15468.8155,15485.592,15930.1784,"Mixture",1113,41,0.460916442048518,"36.66%",631,50,0.6579,70.162,9.3736,127.3499,205.4869,NA,"2.1543","0.8648","0.4014","0","0.0058","0.0104","0.0236","0.0224","0.1847"
"One_class","UCE-7686","HKY+F+I+G4","I+G4",-7689.537,-6178.9494,"HKY{1,3.013,1,1,3.013,1}+F{0.2976,0.1731,0.1646,0.3647}",15549.0739,15563.3096,15975.3331,"Mixture",1113,41,0.460916442048518,"36.66%",631,52,0.6842,70.4368,9.4164,132.0152,206.5257,NA,"1.8661","0.717","0.3842","0","0.0057","0.0095","0.0273","0.023","0.2684"
"Mixture","UCE-7650","MIX{HKY+FO,TN+FO}+G","G4",-8776.1195,-6343.9718,"HKY{0.964374}+FO{0.707934,0.0886603,0.135709,0.0676974};TN{5.47542,2.52122}+FO{0.221025,0.237061,0.175027,0.366887}",17808.239,17845.014,18439.8418,"Mixture",1027,60,0.308666017526777,"46.93%",753,96,0.8421,90.1735,10.0463,184.6619,253.9906,NA,"4.0518","1.3655","0.337","0","0","0.0119","0.0323","0.0415","0.3744"
"One_class","UCE-7650","GTR+F+G4","G4",-8802.4678,-6343.9718,"GTR{0.9087,3.5635,0.5868,1.421,2.6267,1}+F{0.3338,0.1841,0.1456,0.3366}",17856.9356,17892.4956,18478.6697,"Mixture",1027,60,0.308666017526777,"46.93%",753,92,0.807,90.1119,10.0509,211.7451,255.3744,NA,"3.7744","1.2635","0.3348","0","0","0.012","0.0346","0.0401","0.4352"
"Mixture","UCE-7707","TVM+FO+I+G4","I+G4",-6487.1345,-5138.7902,"TVM{0.9236,2.3231,0.4141,1.0182,2.3231,1}+FO{0.2349,0.2604,0.1976,0.3071}",13134.269,13150.53,13516.4808,"Mixture",878,37,0.301822323462415,"42.94%",604,50,0.7353,60.0627,9.0898,97.7548,143.0296,NA,"3.4899","0.9973","0.2858","0","0.0118","0.0292","0.0479","0.0641","0.441"
"One_class","UCE-7707","TIMe+I+G4","I+G4",-6506.6438,-5138.7902,"TIMe{1,1.8666,0.6899,0.6899,3.0386,1}+I{0.25,0.25,0.25,0.25}",13165.2876,13179.8994,13528.3888,"Mixture",878,37,0.301822323462415,"42.94%",604,50,0.7353,60.4074,9.1135,94.1169,143.1147,NA,"3.3982","1.1122","0.3273","0","0.0117","0.0248","0.0492","0.0702","0.4577"
"Mixture","UCE-7709","MIX{TPM3u+FO,HKY+FO}+I+R2","I+R2",-15742.9843,-10266.1386,"TPM3u{1.63007,2.31816}+FO{0.194633,0.200782,0.14226,0.462324};HKY{2.17104}+FO{0.450448,0.108936,0.251795,0.188822}",31577.9687,31580.9569,31822.1924,"Mixture",1494,18,0.157965194109772,"66.20%",1308,12,0.4,33.5446,6.6588,18.868,84.245,NA,"6.6735","2.7614","0.4138","0","0.0757","0.1585","0.1918","0.2413","0.6438"
"One_class","UCE-7709","TPM3u+F+I+R2","I+R2",-15778.1928,-10266.1386,"TPM3u{1.4444,3.3262,1,1.4444,3.3262,1}+F{0.3174,0.1635,0.1776,0.3415}",31638.3857,31640.7576,31856.0634,"Mixture",1494,18,0.157965194109772,"66.20%",1308,12,0.4,33.8489,6.7192,18.868,85.5241,NA,"6.3278","2.496","0.3944","0","0.0632","0.1545","0.2022","0.2759","0.6807"
"Mixture","UCE-7691","MIX{TN+FO,F81+FO}+G","G4",-10161.4657,-6739.3088,"TN{3.97574,1.65415}+FO{0.193154,0.264333,0.132559,0.409954};F81+FO{0.558833,0.0796339,0.280391,0.0811426}",20568.9314,20601.1086,21181.137,"Mixture",1072,59,0.309701492537313,"51.21%",816,76,0.6909,88.2431,9.7696,167.8481,262.017,NA,"3.7901","1.5543","0.4101","0","0","0.0128","0.0324","0.0358","0.3087"
"One_class","UCE-7691","TN+F+G4","G4",-10180.0816,-6739.3088,"TN{1,3.6658,1,1,2.6323,1}+F{0.31,0.2123,0.1652,0.3124}",20598.1631,20628.1631,21190.4596,"Mixture",1072,59,0.309701492537313,"51.21%",816,74,0.6727,88.1628,9.7654,168.5467,263.2618,NA,"3.6567","1.4642","0.4004","0","0","0.0132","0.0335","0.0417","0.3309"
"Mixture","UCE-7692","TPM2u+FO+G4","G4",-7108.4634,-5844.0317,"TPM2u{0.5846,2.6621,0.5846,1,2.6621,1}+FO{0.3125,0.1798,0.1902,0.3176}",14458.9268,14490.9833,15057.8595,"Mixture",1043,59,0.478427612655801,"36.82%",612,82,0.7321,90.9485,10.077,243.7335,262.2139,NA,"2.0059","0.7998","0.3987","0","0","0.0088","0.0175","0.0231","0.1283"
"One_class","UCE-7692","TPM2u+F+G4","G4",-7112.0436,-5844.0317,"TPM2u{0.5804,2.6014,0.5804,1,2.6014,1}+F{0.319,0.1958,0.1923,0.2929}",14466.0872,14498.1437,15065.0198,"Mixture",1043,59,0.478427612655801,"36.82%",612,84,0.75,90.9439,10.0763,193.5665,262.198,NA,"2.0144","0.8026","0.3984","0","0","0.0088","0.0174","0.0229","0.1284"
"Mixture","UCE-7654","MIX{TPM3u+FO,TPM3u+FO,JC+FO,F81+FO,K81+FO}+I+G","I+G4",-8394.4408,-5862.3835,"TPM3u{1.85133,5.14894}+FO{0.141337,0.361312,0.0428741,0.454477};TPM3u{1.56228,4.55726}+FO{0.216843,0.108619,0.283351,0.391187};JC;F81+FO{0.616652,0.129419,0.206155,0.0477741};K3P{2.81408,21.4294}+FQ",17048.8816,17084.7343,17697.0151,"Mixture",1081,56,0.440333024976873,"42.00%",620,76,0.717,86.8217,10.0801,215.2928,232.8932,NA,"3.5534","1.1954","0.3364","0","0.006","0.0167","0.029","0.0359","0.1619"
"One_class","UCE-7654","TIM3+F+G4","G4",-8488.2525,-5862.3835,"TIM3{1.6077,3.7524,1,1.6077,4.9414,1}+F{0.3227,0.1814,0.1801,0.3158}",17208.5051,17236.6628,17786.8395,"Mixture",1081,56,0.440333024976873,"42.00%",620,74,0.6981,86.9882,10.1127,228.3747,234.8028,NA,"3.159","1.0666","0.3376","0","0.006","0.0175","0.0326","0.0409","0.2134"
"Mixture","UCE-7690","MIX{TPM3u+FO,JC+FO,K80+FO}+G","G4",-9964.4804,-6604.4733,"TPM3u{3.114,6.32334}+FO{0.366653,0.0979318,0.142946,0.39247};JC;K2P{7.10456}+FQ",20176.9607,20210.6931,20790.8618,"Mixture",1044,59,0.251915708812261,"54.41%",794,74,0.6607,89.8541,10.0822,134.1268,254.3052,NA,"3.7018","1.6625","0.4491","0","0","0.0171","0.0308","0.0363","0.3371"
"One_class","UCE-7690","TPM3u+F+G4","G4",-9975.8514,-6604.4733,"TPM3u{1.5443,4.1545,1,1.5443,4.1545,1}+F{0.3108,0.1657,0.1856,0.3379}",20193.7027,20225.7244,20792.7513,"Mixture",1044,59,0.251915708812261,"54.41%",794,76,0.6786,89.9537,10.0964,162.7513,255.244,NA,"3.5416","1.5552","0.4391","0","0","0.0171","0.0322","0.0376","0.373"
"Mixture","UCE-7699","HKY+FO+I+G4","I+G4",-10440.9845,-6571.6823,"HKY{1,3.1392,1,1,3.1392,1}+FO{0.2801,0.2023,0.225,0.2926}",21131.969,21166.7756,21749.2546,"Mixture",1031,61,0.2725509214355,"55.77%",797,88,0.7586,90.8264,10.1546,213.0493,256.6216,NA,"5.0885","1.7605","0.346","0","0","0.0202","0.0429","0.0491","0.4676"
"One_class","UCE-7699","TN+F+I+G4","I+G4",-10441.9901,-6571.6823,"TN{1,3.6314,1,1,2.748,1}+F{0.2707,0.2138,0.2031,0.3123}",21135.9802,21171.3828,21758.204,"Mixture",1031,61,0.2725509214355,"55.77%",797,88,0.7586,90.8875,10.1467,187.7924,256.3893,NA,"5.1023","1.6977","0.3327","0","0","0.0201","0.0428","0.049","0.4655"
"Mixture","UCE-7700","HKY+FO+G4","G4",-8545.7433,-6446.0341,"HKY{1,3.0653,1,1,3.0653,1}+FO{0.2815,0.2184,0.1982,0.3019}",17363.4866,17404.2569,18037.7063,"Mixture",1051,67,0.372978116079924,"37.96%",726,76,0.5938,97.8256,10.244,176.522,290.6655,NA,"2.9251","0.8656","0.2959","0","0.0035","0.0126","0.0224","0.0266","0.2217"
"One_class","UCE-7700","HKY+F+G4","G4",-8547.6835,-6446.0341,"HKY{1,3.106,1,1,3.106,1}+F{0.2992,0.2032,0.1991,0.2986}",17367.367,17408.1373,18041.5867,"Mixture",1051,67,0.372978116079924,"37.96%",726,74,0.5781,97.8314,10.2448,171.8779,290.5127,NA,"2.9362","0.8717","0.2969","0","0.0029","0.0125","0.0223","0.0262","0.2229"
"Mixture","UCE-7713","TPM3u+FO+I+R2","I+R2",-12747.4188,-7256.4087,"TPM3u{1.48,3.6499,1,1.48,3.6499,1}+FO{0.3126,0.1626,0.2119,0.3129}",25676.8376,25693.0939,26133.9186,"Mixture",1122,43,0.172905525846702,"66.40%",932,46,0.575,68.1867,8.9694,78.5875,191.9314,NA,"5.8576","1.8949","0.3235","0","0.0097","0.0259","0.0684","0.0666","0.5845"
"One_class","UCE-7713","TVM+F+I+R2","I+R2",-12750.4684,-7256.4087,"TVM{1.0719,2.9723,0.6654,1.4882,2.9723,1}+F{0.3384,0.157,0.1853,0.3194}",25686.9367,25703.9445,26154.0634,"Mixture",1122,43,0.172905525846702,"66.40%",932,48,0.6,68.4242,8.9972,81.0802,192.7032,NA,"5.6734","1.8745","0.3304","0","0.0085","0.0257","0.0706","0.0781","0.6114"
"Mixture","UCE-7701","TPM3u+FO+G4","G4",-9727.714,-6124.8061,"TPM3u{1.6504,4.6122,1,1.6504,4.6122,1}+FO{0.3006,0.2171,0.2087,0.2736}",19701.4279,19737.7422,20300.5721,"Mixture",964,60,0.269709543568465,"55.19%",764,88,0.7719,90.1161,9.8908,158.2656,247.1125,NA,"5.8193","2.1081","0.3623","0","0","0.0183","0.0495","0.0526","0.7769"
"One_class","UCE-7701","TVM+F+G4","G4",-9729.0733,-6124.8061,"TVM{1.2475,4.0542,0.6805,1.9901,4.0542,1}+F{0.329,0.1979,0.1844,0.2887}",19708.1467,19745.7362,20317.0331,"Mixture",964,60,0.269709543568465,"55.19%",764,88,0.7719,89.8473,9.8715,168.0714,247.6559,NA,"5.79","1.9628","0.339","0","0","0.0187","0.0497","0.0554","0.7651"
"Mixture","UCE-7719","HKY+FO+I+R2","I+R2",-12683.7289,-7627.071,"HKY{1,3.0242,1,1,3.0242,1}+FO{0.3241,0.1782,0.1987,0.299}",25551.4579,25567.6165,26015.9893,"Mixture",1152,44,0.1796875,"68.14%",990,56,0.6829,69.8129,9.0395,103.1261,183.1417,NA,"6.1976","2.4637","0.3975","0","0.0146","0.0359","0.0725","0.0947","0.5653"
"One_class","UCE-7719","TPM2u+F+I+R2","I+R2",-12682.6942,-7627.071,"TPM2u{0.7951,2.6472,0.7951,1,2.6472,1}+F{0.3298,0.1869,0.1865,0.2968}",25551.3883,25567.9138,26020.969,"Mixture",1152,44,0.1796875,"68.14%",990,56,0.6829,69.8275,9.0416,91.4713,183.2846,NA,"6.1638","2.4489","0.3973","0","0.0146","0.036","0.0729","0.0953","0.5767"
"Mixture","UCE-7729","MIX{HKY+FO,JC+FO,K80+FO}+I+G","I+G4",-12254.6994,-9191.316,"HKY{2.79657}+FO{0.297031,0.206734,0.198489,0.297747};JC;K2P{110.93}+FQ",24569.3988,24570.8069,24725.6791,"Mixture",1352,12,0.149408284023669,"62.72%",1185,8,0.4444,27.4205,7.6452,14.1421,51.6169,NA,"5.171","2.0316","0.3929","0.0396","0.0791","0.1982","0.2396","0.3241","0.6107"
"One_class","UCE-7729","HKY+F+I+G4","I+G4",-12266.1078,-9191.316,"HKY{1,2.8492,1,1,2.8492,1}+F{0.2977,0.2143,0.1985,0.2895}",24586.2157,24587.3577,24726.8679,"Mixture",1352,12,0.149408284023669,"62.72%",1185,8,0.4444,27.5828,7.676,14.1421,51.936,NA,"5.0311","1.9354","0.3847","0.0361","0.0882","0.1988","0.2462","0.3334","0.6558"
"Mixture","UCE-771","MIX{TPM3u+FO,K80+FO,JC+FO}+I+G","I+G4",-11182.2907,-6907.8127,"TPM3u{2.23903,4.03747}+FO{0.3966,0.149213,0.153546,0.300641};K2P{8.58429}+FQ;JC",22554.5813,22572.0192,23033.4323,"Mixture",1142,44,0.34938704028021,"50.53%",801,46,0.561,72.5565,9.3571,87.8408,212.6081,NA,"3.8389","1.3019","0.3391","0","0.0067","0.0179","0.0439","0.0485","0.317"
"One_class","UCE-771","TPM3u+F+I+G4","I+G4",-11197.1497,-6907.8127,"TPM3u{1.3663,3.7055,1,1.3663,3.7055,1}+F{0.3437,0.1917,0.1957,0.269}",22578.2993,22594.612,23042.0287,"Mixture",1142,44,0.34938704028021,"50.53%",801,44,0.5366,72.6101,9.3691,88.6059,213.01,NA,"3.7327","1.2588","0.3372","0","0.0063","0.0178","0.0452","0.0494","0.3287"
"Mixture","UCE-7703","HKY+FO+I+G4","I+G4",-8121.2066,-6094.1771,"HKY{1,3.1834,1,1,3.1834,1}+FO{0.3513,0.1844,0.1809,0.2835}",16472.4132,16500.0609,17045.762,"One_class",1081,57,0.428307123034228,"40.70%",661,82,0.7736,86.8572,9.8504,183.3985,249.0178,NA,"2.4221","1.1276","0.4655","0","0","0.01","0.0216","0.03","0.1986"
"One_class","UCE-7703","HKY+F+I+G4","I+G4",-8120.9741,-6094.1771,"HKY{1,3.1545,1,1,3.1545,1}+F{0.3615,0.1871,0.1842,0.2673}",16471.9483,16499.596,17045.2971,"One_class",1081,57,0.428307123034228,"40.70%",661,82,0.7736,87.008,9.8687,175.1457,249.3016,NA,"2.3583","1.1372","0.4822","0","0","0.0107","0.0222","0.0297","0.2019"
"Mixture","UCE-7710","TIM+FO+I+G4","I+G4",-9207.417,-6802.1917,"TIM{1,2.3639,0.6997,0.6997,3.2151,1}+FO{0.3447,0.1955,0.1825,0.2774}",18628.8341,18651.672,19166.09,"Mixture",1120,51,0.307142857142857,"48.30%",777,54,0.5625,79.969,9.8215,109.6266,229.5354,NA,"2.4081","1.1018","0.4575","0","0","0.0122","0.0241","0.033","0.2063"
"One_class","UCE-7710","TIM+F+I+G4","I+G4",-9209.6237,-6802.1917,"TIM{1,2.3504,0.6797,0.6797,3.2158,1}+F{0.3593,0.1876,0.1711,0.282}",18633.2474,18656.0854,19170.5034,"Mixture",1120,51,0.307142857142857,"48.30%",777,54,0.5625,79.9877,9.8239,109.9272,229.622,NA,"2.386","1.0933","0.4582","0","0","0.0124","0.0243","0.0332","0.2089"
"Mixture","UCE-7721","TN+FO+I+G4","I+G4",-9196.0821,-6464.8399,"TN{1,3.8234,1,1,2.764,1}+FO{0.2446,0.2368,0.2219,0.2968}",18620.1643,18647.0842,19189.368,"Mixture",1089,56,0.379247015610652,"44.17%",719,84,0.8077,84.1812,9.6211,187.1417,245.1446,NA,"3.9255","1.2509","0.3187","0","0","0.0167","0.0367","0.0437","0.3982"
"One_class","UCE-7721","TN+F+I+G4","I+G4",-9196.1864,-6464.8399,"TN{1,3.8378,1,1,2.7703,1}+F{0.2476,0.2359,0.219,0.2975}",18620.3729,18647.2928,19189.5766,"Mixture",1089,56,0.379247015610652,"44.17%",719,82,0.7885,84.1472,9.619,191.7029,245.3564,NA,"3.9267","1.2362","0.3148","0","0","0.0161","0.0367","0.0434","0.3988"
"Mixture","UCE-7732","TPM3u+FO+G4","G4",-7834.5837,-6141.3548,"TPM3u{1.4616,4.7796,1,1.4616,4.7796,1}+FO{0.273,0.2194,0.2175,0.2901}",15943.1674,15984.9025,16621.429,"Mixture",1044,67,0.369731800766284,"36.11%",671,94,0.7344,99.168,10.6666,159.5682,286.4497,NA,"7.3581","0.8263","0.1123","0","0","0.0103","0.0541","0.0226","3.414"
"One_class","UCE-7732","K2P+G4","G4",-7850.143,-6141.3548,"K2P{1,3.8976,1,1,3.8976,1}+G4{0.25,0.25,0.25,0.25}",15966.286,16005.4552,16624.7444,"Mixture",1044,67,0.369731800766284,"36.11%",671,90,0.7031,98.7984,10.607,155.7305,286.6165,NA,"7.0873","0.8062","0.1138","0","0","0.0104","0.0562","0.0229","3.6548"
"Mixture","UCE-772","TPM2u+FO+G4","G4",-7531.9466,-6638.1549,"TPM2u{0.6974,2.5254,0.6974,1,2.5254,1}+FO{0.3339,0.1794,0.1854,0.3013}",15345.8931,15386.0174,16056.3616,"Mixture",1140,69,0.486842105263158,"34.65%",656,116,0.8788,102.4034,10.508,398.4294,299.5684,NA,"2.0055","0.826","0.4119","0","0","0.0077","0.015","0.0188","0.2373"
"One_class","UCE-772","TPM2u+F+G4","G4",-7534.6228,-6638.1549,"TPM2u{0.7338,2.5739,0.7338,1,2.5739,1}+F{0.3166,0.1969,0.1871,0.2994}",15351.2456,15391.3699,16061.7141,"Mixture",1140,69,0.486842105263158,"34.65%",656,114,0.8636,102.4461,10.5084,340.5231,300.3026,NA,"2.028","0.8511","0.4197","0","0","0.0083","0.0149","0.0175","0.1283"
"Mixture","UCE-7724","TN+FO+I+G4","I+G4",-10887.3935,-6376.7113,"TN{1,3.0095,1,1,4.0303,1}+FO{0.3443,0.1706,0.1978,0.2873}",22102.787,22168.9484,22904.8469,"Mixture",983,80,0.241098677517803,"52.90%",814,106,0.6883,116.368,11.6197,200.457,344.7471,NA,"8.525","1.4645","0.1718","0","0.0058","0.0196","0.052","0.0336","3.1419"
"One_class","UCE-7724","TN+F+I+G4","I+G4",-10890.0661,-6376.7113,"TN{1,2.8554,1,1,4.1502,1}+F{0.3385,0.1695,0.2147,0.2772}",22108.1323,22174.2936,22910.1921,"Mixture",983,80,0.241098677517803,"52.90%",814,108,0.7013,116.3123,11.5472,196.5579,344.6952,NA,"8.158","1.5926","0.1952","0","0.0051","0.018","0.0543","0.0324","3.4808"
"Mixture","UCE-7726","HKY+FO+G4","G4",-7369.6078,-5717.6891,"HKY{1,3.3898,1,1,3.3898,1}+FO{0.2763,0.2275,0.2134,0.2829}",15023.2157,15072.3233,15715.7917,"Mixture",970,70,0.465979381443299,"37.01%",633,92,0.6866,102.176,10.4871,161.211,300.8195,NA,"2.8731","1.0313","0.359","0","5e-04","0.0107","0.0209","0.0311","0.1304"
"One_class","UCE-7726","TN+F+G4","G4",-7372.3303,-5717.6891,"TN{1,2.8605,1,1,3.9259,1}+F{0.2901,0.2273,0.2244,0.2582}",15030.6607,15080.5202,15728.114,"Mixture",970,70,0.465979381443299,"37.01%",633,90,0.6716,101.9941,10.4818,161.397,300.8454,NA,"2.8675","1.0267","0.358","0","4e-04","0.0106","0.021","0.0303","0.1315"
"Mixture","UCE-7740","MIX{TN+FO,JC+FO}+I+G","I+G4",-11341.9783,-7132.9025,"TN{4.92206,3.33749}+FO{0.281048,0.1867,0.173052,0.3592};JC",22877.9566,22896.3434,23366.0355,"Mixture",1132,46,0.217314487632509,"57.33%",868,40,0.4651,74.0822,9.4048,89.3085,208.6935,NA,"3.9167","1.3627","0.3479","0","0.0037","0.0253","0.0433","0.0497","0.396"
