"Model","Locus_name","Model_string","Rates","Likelihood","Unconstrained_likelihood","parameters","AIC","AICc","BIC","Best","Length","Ntaxa","Percent_constant","Percent_parsimony_informative","Site_patterns","RF_distance","nRF_distance","wRF_distance","KF_distance","PD_distance","wPD_distance","geodesic_distance","Tree_Length","Sum_int","prop_int","Min.","1st Qu.","Median","Mean","3rd Qu.","Max."
"Mixture","UCE-7588","TIM2+FO+I+G4","I+G4",-12825.9435,-11136.8403,"TIM2{0.7405,2.9947,0.7405,1,2.1978,1}+FO{0.2837,0.2069,0.1673,0.3421}",25837.887,25848.0344,26349.8466,"Mixture",1817,44,0.45789763346175,"37.26%",1113,54,0.6585,73.1795,9.6051,99.4183,192.9664,NA,"4.143","1.7763","0.4287","0","0.0067","0.0244","0.0488","0.0581","0.4028"
"One_class","UCE-7588","HKY+F+I+G4","I+G4",-12840.7652,-11136.8403,"HKY{1,3.0249,1,1,3.0249,1}+F{0.2943,0.1878,0.1977,0.3203}",25863.5304,25873.2371,26364.4802,"Mixture",1817,44,0.45789763346175,"37.26%",1113,54,0.6585,73.1648,9.6041,99.7397,192.9811,NA,"4.1477","1.7695","0.4266","0","0.0069","0.0244","0.0487","0.0578","0.4022"
"Mixture","UCE-7584","MIX{TIM3+FO,TPM2+FO}+I+G","I+G4",-9759.3158,-8817.9761,"TIM3{1.8832,2.17764,4.28012}+FO{0.312009,0.153788,0.166685,0.367517};TPM2{0.0001,3.81326}+FQ",19710.6316,19724.5822,20216.247,"Mixture",1432,44,0.362430167597765,"38.20%",936,70,0.8537,71.238,9.4139,136.5577,185.5789,NA,"4.0133","1.7371","0.4328","0","0.0063","0.0195","0.0458","0.0445","0.3524"
"One_class","UCE-7584","TN+F+I+G4","I+G4",-9779.2963,-8817.9761,"TN{1,2.4215,1,1,3.649,1}+F{0.2937,0.1853,0.1973,0.3237}",19742.5927,19755.3723,20227.1408,"Mixture",1432,44,0.362430167597765,"38.20%",936,68,0.8293,71.2509,9.4218,129.5183,186.1032,NA,"3.8958","1.6317","0.4188","0","0.0064","0.0214","0.0472","0.0451","0.3794"
"Mixture","UCE-7607","MIX{TPM2u+FO,K80+FO}+G","G4",-5356.5224,-6310.6972,"TPM2u{0.23107,0.853939}+FO{0.373706,0.14985,0.0887043,0.38774};K2P{7.02807}+FQ",10887.0449,10900.2905,11333.0144,"Mixture",1244,41,0.503215434083601,"10.61%",428,44,0.5789,61.6901,8.6537,84.0714,151.2515,NA,"2.4793","0.6554","0.2643","0","0.005","0.0152","0.0306","0.0376","0.3008"
"One_class","UCE-7607","TPM2u+F+G4","G4",-5368.7817,-6310.6972,"TPM2u{0.6895,2.767,0.6895,1,2.767,1}+F{0.2967,0.2218,0.1696,0.3119}",10907.5635,10920.1887,11343.2809,"Mixture",1244,41,0.503215434083601,"10.61%",428,44,0.5789,61.7383,8.6607,85.9651,151.4396,NA,"2.4173","0.6397","0.2646","0","0.0051","0.0155","0.0314","0.0385","0.316"
"Mixture","UCE-752","TPM3u+FO+I+G4","I+G4",-11085.0448,-10975.8012,"TPM3u{1.4592,3.972,1,1.4592,3.972,1}+FO{0.316,0.1786,0.1554,0.35}",22418.0896,22437.8979,23091.7176,"Mixture",1690,60,0.407692307692308,"32.90%",1096,88,0.7719,91.1476,10.2053,134.9518,258.0251,NA,"3.4369","1.1773","0.3425","0","0","0.0119","0.0294","0.033","0.3188"
"One_class","UCE-752","TIM2+F+I+G4","I+G4",-11091.8485,-10975.8012,"TIM2{0.7503,3.1768,0.7503,1,2.4865,1}+F{0.3029,0.2108,0.1412,0.3451}",22433.697,22453.8377,23112.7575,"Mixture",1690,60,0.407692307692308,"32.90%",1096,84,0.7368,91.0747,10.2072,149.8232,258.1037,NA,"3.4374","1.1584","0.337","0","0","0.0107","0.0294","0.0326","0.322"
"Mixture","UCE-7610","HKY+FO+G4","G4",-9602.4702,-10061.4349,"HKY{1,3.1549,1,1,3.1549,1}+FO{0.2955,0.2117,0.2134,0.2794}",19248.9403,19249.5857,19367.1269,"Mixture",1591,10,0.358893777498429,"35.58%",1038,6,0.4286,17.5389,5.1005,7.5498,30.8343,NA,"3.8095","1.1546","0.3031","0.0072","0.1047","0.1455","0.2238","0.296","0.6901"
"One_class","UCE-7610","HKY+F+G4","G4",-9604.2658,-10061.4349,"HKY{1,3.1854,1,1,3.1854,1}+F{0.3003,0.2072,0.2039,0.2886}",19252.5316,19253.177,19370.7182,"Mixture",1591,10,0.358893777498429,"35.58%",1038,6,0.4286,17.5414,5.1019,7.5498,30.8469,NA,"3.804","1.1523","0.3029","0.0071","0.1046","0.1449","0.2241","0.2978","0.6903"
"Mixture","UCE-7546","MIX{TVM+FO,TIM2e+FO,JC+FO}+R3","R3",-8905.0735,-8595.8106,"TVM{2.16051,1.18164,0.0001,0.188093}+FO{0.478347,0.0641286,0.0894269,0.368097};TIM2e{0.478068,6.21759,4.28833}+FQ;JC",18104.147,18138.4895,18876.615,"Mixture",1415,67,0.502473498233216,"30.74%",837,104,0.8125,97.4133,10.3486,206.8574,282.0317,NA,"3.8313","1.3404","0.3499","0","0","0.0122","0.0257","0.0277","0.3166"
"One_class","UCE-7546","GTR+F+R3","R3",-8945.8598,-8595.8106,"GTR{1.1473,3.7745,0.4674,1.1947,2.5352,1}+F{0.2723,0.218,0.2049,0.3048}",18177.7196,18210.1224,18929.1681,"Mixture",1415,67,0.502473498233216,"30.74%",837,104,0.8125,97.8324,10.3958,198.8919,284.1247,NA,"3.3673","1.2299","0.3652","0","0","0.0123","0.0292","0.0341","0.3671"
"Mixture","UCE-754","HKY+FO+R2","R2",-7938.7274,-8936.277,"HKY{1,2.9449,1,1,2.9449,1}+FO{0.3229,0.2055,0.1838,0.2878}",16131.4547,16155.4134,16804.9573,"Mixture",1485,62,0.536026936026936,"24.85%",840,104,0.8814,97.2345,10.7459,182.0797,272.5154,NA,"6.7466","1.212","0.1796","0","0","0.0065","0.0561","0.0278","4.4226"
"One_class","UCE-754","HKY+F+I+R2","I+R2",-7941.2364,-8936.277,"HKY{1,2.9704,1,1,2.9704,1}+F{0.3259,0.195,0.19,0.289}",16138.4727,16162.8267,16817.2785,"Mixture",1485,62,0.536026936026936,"24.85%",840,110,0.9322,97.3313,10.7634,204.382,272.1423,NA,"6.7907","1.2008","0.1768","0","0","0.0065","0.0558","0.0271","4.3861"
"Mixture","UCE-7592","TIM+FO+G4","G4",-6632.5853,-7150.7357,"TIM{1,4.0498,0.5643,0.5643,2.5213,1}+FO{0.2271,0.268,0.1845,0.3204}",13525.1706,13555.5271,14192.499,"Mixture",1253,63,0.585794094173982,"28.01%",654,90,0.75,94.8447,10.4465,175.6815,253.8664,NA,"2.3727","1.0282","0.4333","0","0","0.0113","0.0193","0.0253","0.227"
"One_class","UCE-7592","GTR+F+G4","G4",-6638.2987,-7150.7357,"GTR{1.8831,6.2206,1.0818,0.517,3.2886,1}+F{0.1781,0.2795,0.2014,0.341}",13540.5975,13571.9475,14218.1925,"Mixture",1253,63,0.585794094173982,"28.01%",654,90,0.75,94.8545,10.444,177.1327,253.9806,NA,"2.37","1.0241","0.4321","0","0","0.0102","0.0193","0.0261","0.2275"
"Mixture","UCE-7614","MIX{HKY+FO,JC+FO,K80+FO}+I+G","I+G4",-10663.2812,-9434.5504,"HKY{3.38517}+FO{0.306347,0.170986,0.168792,0.353875};JC;K2P{69.0705}+FQ",21378.5624,21379.5652,21515.4089,"Mixture",1427,10,0.244569025928521,"49.26%",1120,6,0.4286,20.2982,6.7884,10.583,36.2854,NA,"5.08","1.1928","0.2348","0.0189","0.0814","0.1974","0.2813","0.4539","0.7309"
"One_class","UCE-7614","HKY+F+I+G4","I+G4",-10675.5514,-9434.5504,"HKY{1,3.3081,1,1,3.3081,1}+F{0.3085,0.1732,0.1874,0.3308}",21397.1027,21397.8896,21518.1593,"Mixture",1427,10,0.244569025928521,"49.26%",1120,6,0.4286,20.6003,6.8683,10.583,36.7524,NA,"4.782","1.1161","0.2334","0.0169","0.081","0.2133","0.2988","0.479","0.7943"
"Mixture","UCE-7599","TPM3u+FO+G4","G4",-8969.5397,-7954.0793,"TPM3u{2.0131,4.9146,1,2.0131,4.9146,1}+FO{0.2782,0.1838,0.2001,0.3379}",18205.0794,18234.982,18895.339,"Mixture",1326,65,0.463046757164404,"35.44%",842,82,0.6613,96.1914,10.3967,198.8467,277.7386,NA,"3.1943","1.2569","0.3935","0","0.0018","0.0144","0.0254","0.0303","0.3147"
"One_class","UCE-7599","TVM+F+G4","G4",-8964.382,-7954.0793,"TVM{1.2129,3.4131,0.5142,1.5595,3.4131,1}+F{0.2924,0.1926,0.1777,0.3373}",18198.7641,18229.6212,18899.4036,"Mixture",1326,65,0.463046757164404,"35.44%",842,82,0.6613,96.0842,10.3907,228.8974,277.5605,NA,"3.2233","1.2481","0.3872","0","0.0022","0.0136","0.0252","0.0284","0.305"
"Mixture","UCE-761","MIX{TPM3u+FO,JC+FO}+R2","R2",-7941.3661,-8055.8243,"TPM3u{1.72335,5.2307}+FO{0.352681,0.137833,0.159117,0.350369};JC",15968.7322,15971.2316,16198.832,"Mixture",1558,19,0.596919127086008,"23.94%",717,6,0.1875,39.6225,7.7767,12.5698,102.0061,NA,"1.443","0.536","0.3714","0.002","0.0153","0.03","0.0408","0.0544","0.166"
"One_class","UCE-761","TVM+F+R2","R2",-7939.9016,-8055.8243,"TVM{1.0252,2.7674,0.6397,1.4359,2.7674,1}+F{0.3385,0.1636,0.1693,0.3286}",15967.8032,15970.4206,16203.2542,"Mixture",1558,19,0.596919127086008,"23.94%",717,6,0.1875,39.6324,7.7791,12.5698,102.0575,NA,"1.4292","0.526","0.368","0.0021","0.0155","0.0296","0.0412","0.0553","0.1683"
"Mixture","UCE-7613","MIX{K3Pu+FO,JC+FO,K81+FO}+I+G","I+G4",-12147.5114,-10197.0451,"K3Pu{79.7261,2.11542}+FO{0.561169,0.0716263,0.0236597,0.343545};JC;K3P{3.75896,0.320737}+FQ",24387.0228,24389.7735,24634.9428,"Mixture",1619,19,0.37739345274861,"42.62%",1101,4,0.125,36.8762,7.3266,11.1355,95.341,NA,"4.1788","1.4207","0.34","0.0035","0.0172","0.0496","0.1057","0.1706","0.4274"
"One_class","UCE-7613","K3P+I+G4","I+G4",-12193.9531,-10197.0451,"K3P{1,2.8828,0.7486,0.7486,2.8828,1}+I{0.25,0.25,0.25,0.25}",24465.9063,24467.8822,24676.0993,"Mixture",1619,19,0.37739345274861,"42.62%",1101,4,0.125,37.3929,7.4003,11.0454,96.7936,NA,"3.7011","1.1983","0.3238","0.0034","0.0136","0.0521","0.1194","0.1817","0.5028"
"Mixture","UCE-7621","HKY+FO+R2","R2",-7405.0561,-6058.4599,"HKY{1,3.4654,1,1,3.4654,1}+FO{0.3017,0.2072,0.2069,0.2842}",14892.1122,14894.8412,15104.2131,"Mixture",1304,19,0.582055214723926,"27.53%",578,8,0.25,39.4489,7.7296,19.4936,102.1157,NA,"1.6252","0.487","0.2997","9e-04","0.0117","0.0223","0.0458","0.0573","0.2309"
"One_class","UCE-7621","TPM2u+F+G4","G4",-7406.0563,-6058.4599,"TPM2u{0.7342,2.9903,0.7342,1,2.9903,1}+F{0.3093,0.2092,0.1998,0.2816}",14894.1125,14896.8415,15106.2134,"Mixture",1304,19,0.582055214723926,"27.53%",578,8,0.25,39.4672,7.7322,19.4936,102.1808,NA,"1.6013","0.4777","0.2983","9e-04","0.0123","0.0227","0.0464","0.0579","0.2315"
"Mixture","UCE-7582","TVM+FO+G4","G4",-9254.3721,-9661.9686,"TVM{0.9419,2.6989,0.5091,1.163,2.6989,1}+FO{0.3179,0.2127,0.1668,0.3027}",18718.7443,18735.0759,19274.4397,"Mixture",1469,50,0.326072157930565,"34.04%",1025,62,0.6596,76.8785,9.9576,110.7294,184.9034,NA,"6.1257","1.9313","0.3153","0","0","0.0233","0.0653","0.0652","1.6581"
"One_class","UCE-7582","TPM3u+F+G4","G4",-9262.4103,-9661.9686,"TPM3u{1.4752,3.8564,1,1.4752,3.8564,1}+F{0.3025,0.2143,0.1822,0.301}",18730.8205,18746.5157,19275.9312,"Mixture",1469,50,0.326072157930565,"34.04%",1025,58,0.617,76.3231,9.9509,96.2497,184.9367,NA,"6.3318","1.7618","0.2782","0","0","0.024","0.0632","0.0665","1.4015"
"Mixture","UCE-7586","HKY+FO+I+G4","I+G4",-12518.5127,-11050.8104,"HKY{1,3.4721,1,1,3.4721,1}+FO{0.3156,0.1989,0.2194,0.2662}",25307.0255,25331.3595,26036.7674,"Mixture",1645,66,0.363525835866261,"43.71%",1212,90,0.7143,95.365,9.911,199.4593,268.2464,NA,"5.9086","2.2887","0.3874","0","0.01","0.0265","0.0458","0.0574","0.4606"
"One_class","UCE-7586","TN+F+I+G4","I+G4",-12529.1153,-11050.8104,"TN{1,2.8482,1,1,4.1788,1}+F{0.3399,0.1946,0.2414,0.2241}",25330.2305,25354.9414,26065.3779,"Mixture",1645,66,0.363525835866261,"43.71%",1212,92,0.7302,95.4215,9.9028,210.4115,268.4617,NA,"5.9064","2.278","0.3857","0","0.0077","0.0282","0.0458","0.0562","0.4091"
"Mixture","UCE-7617","MIX{TPM2u+FO,TPM3+FO}+I+R2","I+R2",-15667.7799,-11221.3379,"TPM2u{0.656312,1.95258}+FO{0.339278,0.178487,0.182265,0.299971};TPM3{6.59833,26.6637}+FQ",31515.5598,31525.9007,32003.681,"Mixture",1675,41,0.304477611940298,"51.10%",1275,28,0.3684,67.1952,9.0012,55.0636,189.6937,NA,"6.0961","2.6095","0.4281","0","0.0134","0.0361","0.0741","0.1049","0.4338"
"One_class","UCE-7617","TVM+F+I+R2","I+R2",-15682.5928,-11221.3379,"TVM{0.8958,2.6936,0.6358,1.3223,2.6936,1}+F{0.3437,0.1785,0.1747,0.303}",31543.1855,31553.2928,32025.8831,"Mixture",1675,41,0.304477611940298,"51.10%",1275,28,0.3684,67.4034,9.0321,55.0636,190.8475,NA,"5.8551","2.4664","0.4212","0","0.0138","0.0367","0.0772","0.1067","0.4715"
"Mixture","UCE-7609","HKY+FO+I+G4","I+G4",-10673.8464,-9687.6986,"HKY{1,3.3125,1,1,3.3125,1}+FO{0.2478,0.2175,0.2108,0.3239}",21581.6928,21601.6726,22203.3396,"Mixture",1500,57,0.393333333333333,"37.40%",1020,56,0.5185,85.8955,9.9876,165.4932,237.9772,NA,"3.9447","1.3725","0.3479","0","0.0068","0.0208","0.0355","0.0435","0.2716"
"One_class","UCE-7609","HKY+F+I+G4","I+G4",-10682.6626,-9687.6986,"HKY{1,3.3003,1,1,3.3003,1}+F{0.2669,0.2276,0.2147,0.2908}",21599.3252,21619.305,22220.972,"Mixture",1500,57,0.393333333333333,"37.40%",1020,58,0.537,85.8963,9.988,157.2578,238.031,NA,"3.9362","1.3673","0.3474","0","0.0068","0.0209","0.0355","0.0434","0.2728"
"Mixture","UCE-7628","HKY+FO+G4","G4",-7283.182,-6997.0756,"HKY{1,3.1665,1,1,3.1665,1}+FO{0.2667,0.1974,0.2078,0.328}",14610.364,14611.126,14724.9532,"Mixture",1351,10,0.499629903774982,"30.72%",667,2,0.1429,17.4511,4.7858,4.5826,34.6558,NA,"2.079","0.7166","0.3447","0.0202","0.0487","0.0847","0.1222","0.144","0.3908"
"One_class","UCE-7628","HKY+F+G4","G4",-7284.4689,-6997.0756,"HKY{1,3.2056,1,1,3.2056,1}+F{0.2734,0.1907,0.1997,0.3362}",14612.9378,14613.6999,14727.527,"Mixture",1351,10,0.499629903774982,"30.72%",667,2,0.1429,17.4528,4.7865,4.5826,34.6591,NA,"2.077","0.7166","0.345","0.0204","0.0487","0.085","0.1223","0.1434","0.3916"
"Mixture","UCE-7615","TPM2u+FO+G4","G4",-12703.535,-10916.4889,"TPM2u{0.7582,2.7814,0.7582,1,2.7814,1}+FO{0.3158,0.202,0.1802,0.302}",25677.07,25701.7474,26405.0774,"Mixture",1624,66,0.336206896551724,"40.58%",1178,86,0.6825,97.0033,10.529,185.3672,265.1053,NA,"5.377","1.7274","0.3213","0","0.0074","0.0257","0.0417","0.0428","0.7097"
"One_class","UCE-7615","TPM2u+F+G4","G4",-12704.5767,-10916.4889,"TPM2u{0.7664,2.7891,0.7664,1,2.7891,1}+F{0.3069,0.2043,0.1777,0.3111}",25679.1535,25703.8309,26407.1609,"Mixture",1624,66,0.336206896551724,"40.58%",1178,86,0.6825,97.0029,10.5289,169.5524,265.118,NA,"5.3762","1.7271","0.3212","0","0.0074","0.0257","0.0417","0.0428","0.7096"
"Mixture","UCE-7596","K3Pu+FO+I+G4","I+G4",-10179.1639,-10735.797,"K3Pu{1,2.7152,0.6068,0.6068,2.7152,1}+FO{0.3269,0.1919,0.1609,0.3203}",20590.3278,20606.5817,21226.9699,"Mixture",1787,56,0.515388919977616,"27.81%",1014,100,0.9434,86.3575,9.8503,220.5153,240.8355,NA,"4.7234","1.6622","0.3519","0","0","0.0219","0.0432","0.061","0.3064"
"One_class","UCE-7596","K3Pu+F+I+G4","I+G4",-10181.7826,-10735.797,"K3Pu{1,2.703,0.5966,0.5966,2.703,1}+F{0.3186,0.1904,0.1565,0.3345}",20595.5652,20611.8191,21232.2073,"Mixture",1787,56,0.515388919977616,"27.81%",1014,98,0.9245,86.3658,9.8507,189.8104,241.0084,NA,"4.7049","1.6409","0.3488","0","0","0.022","0.0433","0.0605","0.306"
"Mixture","UCE-7630","HKY+FO+G4","G4",-9207.0607,-7586.9183,"HKY{1,3.8613,1,1,3.8613,1}+FO{0.2803,0.2293,0.1988,0.2916}",18490.1214,18492.3822,18688.02,"Mixture",1350,18,0.41037037037037,"39.70%",785,12,0.4,37.3301,7.4935,18.7883,95.3614,NA,"2.3647","0.9086","0.3842","8e-04","0.0132","0.0261","0.0721","0.1172","0.4802"
"One_class","UCE-7630","TN+F+G4","G4",-9206.9901,-7586.9183,"TN{1,3.4193,1,1,4.332,1}+F{0.2974,0.2133,0.1912,0.2982}",18491.9802,18494.3619,18695.0867,"Mixture",1350,18,0.41037037037037,"39.70%",785,14,0.4667,37.3598,7.4907,20.7123,95.3107,NA,"2.3785","0.9287","0.3905","8e-04","0.0143","0.0267","0.0717","0.106","0.4631"
"Mixture","UCE-7521","TPM3u+FO+I+G4","I+G4",-13220.0483,-10060.7736,"TPM3u{1.3435,3.7276,1,1.3435,3.7276,1}+FO{0.3131,0.1509,0.1953,0.3407}",26800.0967,26850.1043,27754.546,"Mixture",1484,88,0.350404312668464,"45.22%",1148,132,0.7765,124.5597,11.2314,329.0213,370.1787,NA,"5.8082","2.4009","0.4134","0","0","0.0161","0.0335","0.0419","0.4349"
"One_class","UCE-7521","TPM3u+F+I+G4","I+G4",-13220.1866,-10060.7736,"TPM3u{1.3015,3.6704,1,1.3015,3.6704,1}+F{0.3147,0.1536,0.1974,0.3342}",26800.3732,26850.3808,27754.8225,"Mixture",1484,88,0.350404312668464,"45.22%",1148,128,0.7529,124.6693,11.2406,275.942,370.2325,NA,"5.7921","2.4665","0.4258","0","0","0.016","0.0336","0.0418","0.4334"
"Mixture","UCE-7608","TPM2u+FO+I+G4","I+G4",-9702.2869,-8915.9275,"TPM2u{0.6561,2.6522,0.6561,1,2.6522,1}+FO{0.3386,0.1846,0.1844,0.2925}",19632.5738,19652.9943,20230.3342,"Mixture",1399,55,0.421729807005004,"36.95%",951,68,0.6538,86.1494,10.0901,116.3443,246.0234,NA,"2.7971","1.0447","0.3735","0","0.0022","0.012","0.0258","0.0297","0.2633"
"One_class","UCE-7608","TVM+F+I+G4","I+G4",-9700.6849,-8915.9275,"TVM{0.9285,2.864,0.504,1.31,2.864,1}+F{0.3511,0.1639,0.1677,0.3174}",19633.3698,19654.543,20241.6173,"Mixture",1399,55,0.421729807005004,"36.95%",951,58,0.5577,85.9431,10.0858,105.3281,246.1914,NA,"2.7634","0.9753","0.3529","0","0.0021","0.0122","0.0261","0.03","0.2671"
"Mixture","UCE-7627","GTR+FO+G4","G4",-8539.7221,-7419.2768,"GTR{1.0758,2.5906,0.5892,1.5507,3.9073,1}+FO{0.3268,0.17,0.1807,0.3225}",17307.4442,17329.2578,17898.3189,"Mixture",1317,54,0.478359908883827,"32.95%",729,78,0.7647,84.0596,10.0196,198.5271,238.5285,NA,"2.8282","1.3272","0.4693","0","0","0.0139","0.0269","0.0356","0.3175"
"One_class","UCE-7627","GTR+F+G4","G4",-8542.9173,-7419.2768,"GTR{1.1146,2.4261,0.5934,1.6099,4.4003,1}+F{0.344,0.1568,0.1913,0.3079}",17313.8347,17335.6483,17904.7094,"Mixture",1317,54,0.478359908883827,"32.95%",729,74,0.7255,84.0641,10.0195,183.9674,238.8387,NA,"2.8269","1.2298","0.435","0","0","0.0126","0.0269","0.0336","0.3175"
"Mixture","UCE-7638","HKY+FO+G4","G4",-6183.1015,-7937.1936,"HKY{1,2.9294,1,1,2.9294,1}+FO{0.2885,0.1804,0.1944,0.3367}",12410.203,12410.9019,12526.6643,"Mixture",1471,10,0.558803535010197,"20.67%",660,0,0,27.3153,7.8359,0,48.9058,NA,"1.2969","0.5219","0.4024","0.0055","0.0221","0.0496","0.0757","0.105","0.2092"
"One_class","UCE-7638","TPM2u+F+G4","G4",-6183.8881,-7937.1936,"TPM2u{0.622,2.2446,0.622,1,2.2446,1}+F{0.3204,0.1808,0.1712,0.3276}",12413.7762,12414.5392,12535.5313,"Mixture",1471,10,0.558803535010197,"20.67%",660,0,0,27.3251,7.8389,0,48.9174,NA,"1.2872","0.5206","0.4044","0.0053","0.022","0.0492","0.0763","0.1082","0.2099"
"Mixture","UCE-7637","MIX{HKY+FO,JC+FO}+I+G","I+G4",-9846.8209,-8916.8725,"HKY{3.54986}+FO{0.281744,0.20544,0.187769,0.325047};JC",19773.6418,19775.95,19985.1442,"One_class",1462,18,0.387824897400821,"40.77%",926,6,0.2,37.4469,7.8045,12.1655,94.5415,NA,"2.2504","1.0479","0.4657","0.0024","0.0116","0.0297","0.0675","0.095","0.4017"
"One_class","UCE-7637","HKY+F+I+G4","I+G4",-9850.4497,-8916.8725,"HKY{1,2.9356,1,1,2.9356,1}+F{0.2792,0.2098,0.1925,0.3185}",19778.8994,19781.0935,19985.1143,"One_class",1462,18,0.387824897400821,"40.77%",926,6,0.2,37.4701,7.8096,12.1655,94.6056,NA,"2.2289","1.0361","0.4648","0.0024","0.0116","0.0298","0.0682","0.0956","0.4096"
"Mixture","UCE-7620","TPM2u+FO+G4","G4",-7583.3304,-7678.3824,"TPM2u{0.5368,2.9739,0.5368,1,2.9739,1}+FO{0.2956,0.1835,0.2227,0.2982}",15436.6607,15466.7838,16140.2209,"Mixture",1355,66,0.565313653136531,"26.27%",686,98,0.7778,98.3603,10.317,256.2109,289.7242,NA,"3.4054","1.3178","0.387","0","0","0.0124","0.0263","0.0348","0.4242"
"One_class","UCE-7620","TPM2u+F+G4","G4",-7586.1831,-7678.3824,"TPM2u{0.4971,2.902,0.4971,1,2.902,1}+F{0.3048,0.1692,0.2146,0.3113}",15442.3662,15472.4892,16145.9263,"Mixture",1355,66,0.565313653136531,"26.27%",686,96,0.7619,98.3903,10.3189,246.2783,289.7178,NA,"3.3938","1.3261","0.3907","0","0","0.0131","0.0264","0.0343","0.4257"
"Mixture","UCE-7636","MIX{TPM2u+FO,JC+FO,K80+FO}+G","G4",-8609.1213,-7850.9107,"TPM2u{0.145592,2.32542}+FO{0.363394,0.114483,0.0766823,0.445441};JC;K2P{8.70768}+FQ",17450.2426,17472.8437,18051.5716,"Mixture",1318,55,0.458270106221548,"35.05%",807,76,0.7308,85.7387,10.0717,144.9069,237.2129,NA,"2.7595","1.1246","0.4075","0","0","0.0132","0.0243","0.0269","0.3225"
"One_class","UCE-7636","TPM2u+F+G4","G4",-8629.7171,-7850.9107,"TPM2u{0.7259,3.4384,0.7259,1,3.4384,1}+F{0.282,0.2035,0.1928,0.3217}",17485.4342,17506.8329,18071.2116,"Mixture",1318,55,0.458270106221548,"35.05%",807,80,0.7692,85.8737,10.0867,148.4924,237.9848,NA,"2.5985","1.0277","0.3955","0","0","0.0134","0.0258","0.0271","0.3815"
"Mixture","UCE-7624","TPM3u+FO+I+G4","I+G4",-9069.9824,-9107.2441,"TPM3u{1.6646,4.2004,1,1.6646,4.2004,1}+FO{0.2969,0.1828,0.188,0.3322}",18347.9648,18363.9765,18898.3678,"Mixture",1469,50,0.4642614023145,"30.57%",916,72,0.766,81.1999,10.2692,179.7137,225.2732,NA,"3.0958","1.25","0.4038","0","0.0065","0.0202","0.0319","0.0442","0.1759"
"One_class","UCE-7624","TVM+F+I+G4","I+G4",-9065.5169,-9107.2441,"TVM{1.2065,3.4173,0.6141,1.7675,3.4173,1}+F{0.314,0.1666,0.1781,0.3413}",18343.0339,18359.6888,18904.0216,"Mixture",1469,50,0.4642614023145,"30.57%",916,72,0.766,81.2387,10.2796,181.4387,225.0918,NA,"3.0965","1.274","0.4114","0","0.0059","0.0199","0.0319","0.0442","0.2089"
"Mixture","UCE-75","HKY+FO+I+R3","I+R3",-12559.4449,-10264.1162,"HKY{1,2.9528,1,1,2.9528,1}+FO{0.2843,0.1784,0.188,0.3492}",25374.8897,25398.1789,26058.9311,"Mixture",1547,68,0.340012928248222,"40.40%",1143,78,0.6724,99.8408,11.7742,173.1935,270.9468,NA,"17.2135","4.9514","0.2876","0","0","0.0162","0.129","0.0546","5.3581"
"One_class","UCE-75","TIM3+F+I+R3","I+R3",-12577.5675,-10264.1162,"TIM3{1.5305,3.1014,1,1.5305,4.0729,1}+F{0.3145,0.1394,0.1809,0.3651}",25415.135,25439.1887,26109.8645,"Mixture",1547,68,0.340012928248222,"40.40%",1143,76,0.6552,98.3747,11.2564,150.333,270.3173,NA,"15.3471","4.6752","0.3046","0","0","0.0163","0.1447","0.0562","6.4847"
"Mixture","UCE-7616","MIX{TPM3u+FO,K80+FO}+I+G","I+G4",-10571.2516,-9081.9029,"TPM3u{73.3218,66.1999}+FO{0.234114,0.0919964,0.444161,0.229729};K2P{2.86832}+FQ",21398.5031,21423.693,22073.3701,"Mixture",1440,61,0.404861111111111,"36.81%",961,106,0.9138,91.0963,10.165,331.1374,255.9508,NA,"5.1929","1.4959","0.2881","0","0","0.0111","0.0388","0.0431","0.6543"
"One_class","UCE-7616","TIM3e+I+G4","I+G4",-10623.2437,-9081.9029,"TIM3e{1.7302,5.2216,1,1.7302,3.5793,1}+I{0.25,0.25,0.25,0.25}",21494.4874,21518.0616,22148.2648,"Mixture",1440,61,0.404861111111111,"36.81%",961,106,0.9138,91.5564,10.2091,314.4901,257.3147,NA,"4.6155","1.3323","0.2887","0","0","0.0124","0.0436","0.0447","0.7458"
"Mixture","UCE-7605","TN+FO+I+G4","I+G4",-16302.3281,-13648.4847,"TN{1,2.382,1,1,3.1785,1}+FO{0.3369,0.1897,0.2233,0.2501}",32848.6561,32865.2925,33527.4299,"Mixture",1927,59,0.275038920601972,"47.95%",1561,82,0.7321,88.7495,9.9492,196.1224,227.1066,NA,"7.9706","3.7176","0.4664","0","0","0.0306","0.0688","0.0802","0.5952"
"One_class","UCE-7605","TPM2u+F+I+G4","I+G4",-16317.6063,-13648.4847,"TPM2u{0.7318,2.3277,0.7318,1,2.3277,1}+F{0.3435,0.1892,0.1894,0.2779}",32879.2125,32895.8489,33557.9863,"Mixture",1927,59,0.275038920601972,"47.95%",1561,84,0.75,88.8806,9.9513,196.5299,227.296,NA,"7.9126","3.6732","0.4642","0","0","0.0312","0.0693","0.0802","0.5842"
