"Model","Locus_name","Model_string","Rates","Likelihood","Unconstrained_likelihood","parameters","AIC","AICc","BIC","Best","Length","Ntaxa","Percent_constant","Percent_parsimony_informative","Site_patterns","real_base_freq","GMM_pro","GMM_mean","GMM_num_class","RF_distance","nRF_distance","wRF_distance","KF_distance","SPR_distance","path_distance","geodesic_distance","Tree_Length","Sum_int","prop_int","Min.","1st Qu.","Median","Mean","3rd Qu.","Max."
"Mixture","UCE-7843","HKY+FO+G4","G4",-7577.174,-7963.4141,"HKY{1,2.8759,1,1,2.8759,1}+FO{0.2995,0.2003,0.2199,0.2802}",15398.3481,15422.5123,16035.0551,"Mixture",1365,60,0.495970695970696,"22.64%",731,"0.1118;0.0817;0.0821;0.1165;0.6078","0.2633;0.1321;0.1823;0.1459;0.2765","0.084;0.3111;0.5245;0.6184;0.728",5,92,0.7931,4.7256,0.5855,20,12.409,NA,"2.0602","0.9267","0.4498","0","0","0.0082","0.0173","0.0242","0.1652"
"One_class","UCE-7843","TN+F+G4","G4",-7574.6133,-7963.4141,"TN{1,3.3006,1,1,2.4613,1}+F{0.2845,0.2092,0.21,0.2963}",15395.2266,15419.8067,16037.1525,"Mixture",1365,60,0.495970695970696,"22.64%",731,"0.1118;0.0817;0.0821;0.1165;0.6078","0.2633;0.1321;0.1823;0.1459;0.2765","0.084;0.3111;0.5245;0.6184;0.728",5,94,0.8103,4.6433,0.5828,22,12.5905,NA,"2.0449","0.8712","0.426","0","0","0.0093","0.0175","0.023","0.168"
"Mixture","UCE-7852","TPM3u+FO+I+R2","I+R2",-13939.012,-11933.3076,"TPM3u{1.5327,3.6978,1,1.5327,3.6978,1}+FO{0.289,0.2075,0.2094,0.2941}",28100.024,28114.8328,28709.4728,"One_class",1791,53,0.362367392518146,"42.60%",1273,"0.0935;0.0625;0.0584;0.0898;0.6958","0.076;0.2166;0.0992;0.0595;0.0963;0.1253;0.1439;0.1266;0.0566","0.0092;0.1169;0.2436;0.371;0.5275;0.6541;0.7902;0.9275;1.0563",9,70,0.6863,4.7703,0.761,16,9.7302,NA,"5.8131","2.1083","0.3627","0","0","0.0231","0.0549","0.0711","0.4309"
"One_class","UCE-7852","TVM+F+I+R2","I+R2",-13930.0356,-11933.3076,"TVM{1.061,2.861,0.6187,1.3401,2.861,1}+F{0.3042,0.2079,0.1951,0.2928}",28086.0712,28101.4344,28706.501,"One_class",1791,53,0.362367392518146,"42.60%",1273,"0.0935;0.0625;0.0584;0.0898;0.6958","0.076;0.2166;0.0992;0.0595;0.0963;0.1253;0.1439;0.1266;0.0566","0.0092;0.1169;0.2436;0.371;0.5275;0.6541;0.7902;0.9275;1.0563",9,74,0.7255,4.6799,0.6682,16,10.5852,NA,"5.7044","2.2462","0.3938","0","0","0.0237","0.0559","0.0721","0.5821"
"Mixture","UCE-784","MIX{HKY+FO,K80+FO}+G","G4",-8239.9678,-8040.7057,"HKY{2.44813}+FO{0.31501,0.231069,0.197626,0.256295};K2P{17.3097}+FQ",16647.9357,16658.0133,17094.3581,"Mixture",1502,40,0.606524633821571,"22.77%",733,"0.172;0.144;0.1195;0.1712;0.3933","0.3269;0.0883;0.0499;0.08;0.2093;0.0667;0.0835;0.0759;0.0195","0.0111;0.1545;0.1545;0.302;0.5019;0.6658;0.8305;1.0263;1.3483",9,32,0.4211,2.2232,0.4149,9,6.9922,NA,"1.9186","0.5981","0.3117","0","0.003","0.0108","0.0238","0.0301","0.1789"
"One_class","UCE-784","TPM2+G4","G4",-8260.9444,-8040.7057,"TPM2{1.7806,4.8873,1.7806,1,4.8873,1}+G4{0.25,0.25,0.25,0.25}",16681.8889,16691.0092,17107.0531,"Mixture",1502,40,0.606524633821571,"22.77%",733,"0.172;0.144;0.1195;0.1712;0.3933","0.3269;0.0883;0.0499;0.08;0.2093;0.0667;0.0835;0.0759;0.0195","0.0111;0.1545;0.1545;0.302;0.5019;0.6658;0.8305;1.0263;1.3483",9,32,0.4211,2.283,0.427,8,7.2539,NA,"1.853","0.5681","0.3066","0","0.0029","0.0114","0.0246","0.0313","0.1858"
"Mixture","UCE-7833","HKY+FO+I+G4","I+G4",-13261.1912,-10101.2093,"HKY{1,2.7141,1,1,2.7141,1}+FO{0.3079,0.1817,0.1936,0.3168}",26840.3824,26877.9046,27686.8715,"Mixture",1516,81,0.370712401055409,"41.75%",1125,"0.1139;0.0634;0.0772;0.1081;0.6374","0.2946;0.2596;0.4458","0.0834;0.6338;0.581",3,122,0.8026,5.9698,0.7158,28,11.829,NA,"7.0457","2.1926","0.3112","0","0","0.0286","0.0461","0.0538","0.4115"
"One_class","UCE-7833","TN+F+I+G4","I+G4",-13259.774,-10101.2093,"TN{1,2.2932,1,1,3.1462,1}+F{0.3125,0.1768,0.2136,0.2971}",26839.548,26877.5702,27691.3609,"Mixture",1516,81,0.370712401055409,"41.75%",1125,"0.1139;0.0634;0.0772;0.1081;0.6374","0.2946;0.2596;0.4458","0.0834;0.6338;0.581",3,120,0.7895,6.1141,0.7217,29,12.0054,NA,"7.0987","2.2842","0.3218","0","0","0.0275","0.0458","0.0533","0.4095"
"Mixture","UCE-7862","MIX{TVM+FO,JC+FO,K80+FO}+I+G","I+G4",-10880.4086,-9772.2447,"TVM{0.929527,2.19368,0.194616,2.57815}+FO{0.413649,0.109536,0.120256,0.35656};JC;K2P{5.96979}+FQ",21842.8172,21845.0934,22062.1356,"One_class",1555,16,0.380707395498392,"39.16%",1036,"0.237;0.125;0.1269;0.2244;0.2867","0.1718;0.1965;0.0796;0.0951;0.1349;0.1445;0.095;0.0651;0.0174","0.013;0.2823;0.4214;0.5264;0.721;0.9732;1.2391;1.4701;1.7464",9,6,0.2143,0.9352,0.2466,2,1.3986,NA,"2.7104","0.7977","0.2943","0","0.0297","0.0436","0.0862","0.116","0.3036"
"One_class","UCE-7862","TVM+F+I+G4","I+G4",-10890.0046,-9772.2447,"TVM{0.9172,2.8762,0.507,1.5736,2.8762,1}+F{0.3323,0.1752,0.1779,0.3146}",21856.0093,21857.9644,22059.2801,"One_class",1555,16,0.380707395498392,"39.16%",1036,"0.237;0.125;0.1269;0.2244;0.2867","0.1718;0.1965;0.0796;0.0951;0.1349;0.1445;0.095;0.0651;0.0174","0.013;0.2823;0.4214;0.5264;0.721;0.9732;1.2391;1.4701;1.7464",9,6,0.2143,0.9545,0.247,2,1.6269,NA,"2.5875","0.7512","0.2903","0","0.0302","0.0444","0.0903","0.1191","0.3205"
"Mixture","UCE-7854","HKY+FO+G4","G4",-9355.1149,-8067.0137,"HKY{1,3.7392,1,1,3.7392,1}+FO{0.2334,0.2343,0.2447,0.2876}",18934.2297,18955.0455,19515.7541,"Mixture",1329,55,0.384499623777276,"43.04%",853,"0.0891;0.0814;0.0979;0.1068;0.6247","0.1464;0.1142;0.0642;0.323;0.268;0.0798;0.0044","0.0913;0.281;0.5274;0.5274;0.7308;0.9241;1.4018",7,68,0.6415,3.8939,0.5694,15,6.5516,NA,"4.77","2.0517","0.4301","0","0.0079","0.0178","0.044","0.056","0.4173"
"One_class","UCE-7854","K2P+G4","G4",-9366.2934,-8067.0137,"K2P{1,3.7471,1,1,3.7471,1}+G4{0.25,0.25,0.25,0.25}",18950.5868,18970.2586,19516.5346,"Mixture",1329,55,0.384499623777276,"43.04%",853,"0.0891;0.0814;0.0979;0.1068;0.6247","0.1464;0.1142;0.0642;0.323;0.268;0.0798;0.0044","0.0913;0.281;0.5274;0.5274;0.7308;0.9241;1.4018",7,68,0.6415,3.9,0.5679,14,6.5848,NA,"4.7531","2.0531","0.4319","0","0.0071","0.0181","0.0442","0.0567","0.4155"
"Mixture","UCE-7878","TPM3u+FO+I+G4","I+G4",-9543.3413,-9784.8918,"TPM3u{1.4892,3.8111,1,1.4892,3.8111,1}+FO{0.3589,0.1903,0.1463,0.3045}",19134.6826,19135.5051,19261.9425,"Mixture",1484,10,0.293800539083558,"39.82%",1090,"0.2741;0.1358;0.108;0.229;0.2532","0.1234;0.1059;0.1616;0.1505;0.1827;0.0951;0.1352;0.0456","0.0211;0.3501;0.5037;0.7435;0.9449;1.1956;1.4097;1.7538",8,4,0.25,0.9244,0.4287,1,1.4775,NA,"2.9077","0.7997","0.275","0","0.0511","0.1015","0.1601","0.2281","0.6255"
"One_class","UCE-7878","TPM3u+F+I+G4","I+G4",-9544.5618,-9784.8918,"TPM3u{1.5464,3.908,1,1.5464,3.908,1}+F{0.367,0.1818,0.1446,0.3066}",19137.1236,19137.9461,19264.3835,"Mixture",1484,10,0.293800539083558,"39.82%",1090,"0.2741;0.1358;0.108;0.229;0.2532","0.1234;0.1059;0.1616;0.1505;0.1827;0.0951;0.1352;0.0456","0.0211;0.3501;0.5037;0.7435;0.9449;1.1956;1.4097;1.7538",8,2,0.125,0.9139,0.4193,0,1.3061,NA,"2.8816","0.7655","0.2657","0","0.051","0.1021","0.1615","0.2244","0.64"
"Mixture","UCE-7872","MIX{HKY+FO,JC+FO}+I+G","I+G4",-9553.9543,-9809.5947,"HKY{5.30017}+FO{0.325896,0.161629,0.174334,0.338141};JC",19159.9086,19160.7779,19300.404,"Mixture",1642,11,0.438489646772229,"33.62%",956,"0.206;0.1283;0.1233;0.2179;0.3245","0.1933;0.2195;0.086;0.0811;0.1649;0.0868;0.1119;0.0565","0.0069;0.3296;0.4871;0.6661;0.8856;1.1293;1.3538;1.6988",8,2,0.1111,1.0249,0.3398,0,1.6284,NA,"3.0301","0.9128","0.3012","0","0.0524","0.1113","0.1452","0.2392","0.4596"
"One_class","UCE-7872","HKY+F+I+G4","I+G4",-9564.59,-9809.5947,"HKY{1,3.3711,1,1,3.3711,1}+F{0.305,0.1899,0.1825,0.3225}",19179.18,19179.9845,19314.2718,"Mixture",1642,11,0.438489646772229,"33.62%",956,"0.206;0.1283;0.1233;0.2179;0.3245","0.1933;0.2195;0.086;0.0811;0.1649;0.0868;0.1119;0.0565","0.0069;0.3296;0.4871;0.6661;0.8856;1.1293;1.3538;1.6988",8,2,0.1111,0.9225,0.3019,0,1.3541,NA,"2.9044","0.8644","0.2976","0","0.052","0.113","0.1515","0.247","0.4954"
"Mixture","UCE-7882","HKY+FO+I+G4","I+G4",-10352.4482,-9797.6916,"HKY{1,3.0645,1,1,3.0645,1}+FO{0.287,0.2299,0.214,0.269}",20750.8964,20751.6213,20873.8101,"Mixture",1547,10,0.32967032967033,"42.40%",1048,"0.2025;0.1689;0.142;0.1926;0.294","0.1459;0.1472;0.1014;0.1373;0.1328;0.0568;0.1253;0.0779;0.0754","0.0083;0.3381;0.5024;0.7593;0.9654;1.1739;1.3499;1.5307;1.7947",9,4,0.25,2.1848,0.721,1,4.2142,NA,"4.1402","1.4918","0.3603","0","0.1285","0.196","0.2311","0.3131","0.7025"
"One_class","UCE-7882","TPM2u+F+I+G4","I+G4",-10350.9684,-9797.6916,"TPM2u{0.7395,2.5935,0.7395,1,2.5935,1}+F{0.2869,0.2392,0.2011,0.2728}",20749.9368,20750.7253,20878.1946,"Mixture",1547,10,0.32967032967033,"42.40%",1048,"0.2025;0.1689;0.142;0.1926;0.294","0.1459;0.1472;0.1014;0.1373;0.1328;0.0568;0.1253;0.0779;0.0754","0.0083;0.3381;0.5024;0.7593;0.9654;1.1739;1.3499;1.5307;1.7947",9,4,0.25,2.2076,0.7225,1,4.254,NA,"4.1605","1.5019","0.361","0","0.1281","0.1929","0.23","0.3102","0.709"
"Mixture","UCE-7866","HKY+FO+I+G4","I+G4",-11905.5186,-12139.4573,"HKY{1,3.0258,1,1,3.0258,1}+FO{0.3248,0.1982,0.1903,0.2867}",23873.0373,23874.1788,24042.8781,"Mixture",1770,14,0.280225988700565,"42.15%",1342,"0.2038;0.1184;0.1192;0.1813;0.3774","0.0751;0.188;0.1289;0.1779;0.1808;0.1452;0.0879;0.0162","0.0109;0.3104;0.5312;0.7689;0.996;1.2256;1.4644;1.7735",8,2,0.0909,3.6297,1.3393,1,4.9884,NA,"4.8598","0.9864","0.203","0.0029","0.0292","0.0827","0.1944","0.1733","1.0628"
"One_class","UCE-7866","HKY+F+I+G4","I+G4",-11906.6545,-12139.4573,"HKY{1,3.0372,1,1,3.0372,1}+F{0.3272,0.1901,0.1915,0.2911}",23875.309,23876.4505,24045.1497,"Mixture",1770,14,0.280225988700565,"42.15%",1342,"0.2038;0.1184;0.1192;0.1813;0.3774","0.0751;0.188;0.1289;0.1779;0.1808;0.1452;0.0879;0.0162","0.0109;0.3104;0.5312;0.7689;0.996;1.2256;1.4644;1.7735",8,2,0.0909,3.6287,1.3399,1,4.9929,NA,"4.8594","0.9861","0.2029","0.0029","0.0292","0.0826","0.1944","0.1737","1.0602"
"Mixture","UCE-7863","MIX{HKY+FO,F81+FO,K80+FO,TN+FO}+I+G","I+G4",-12486.7424,-10925.3334,"HKY{7.48067}+FO{0.50677,0.177095,0.111365,0.20477};F81+FO{0.821185,0.0690169,0.0324209,0.0773773};K2P{3.33383}+FQ;TN{4.79713,0.397861}+FO{0.174165,0.212124,0.0901792,0.523532}",25163.4847,25174.5259,25682.7763,"Mixture",1748,40,0.455949656750572,"34.10%",1090,"0.1571;0.097;0.0674;0.126;0.5526","0.336;0.664","0.0725;0.6959",2,28,0.3684,1.6171,0.3479,7,4.4316,NA,"4.1409","1.5565","0.3759","0","0.0104","0.0248","0.0498","0.0575","0.291"
"One_class","UCE-7863","TIM2+F+I+G4","I+G4",-12539.6461,-10925.3334,"TIM2{0.7219,2.8254,0.7219,1,2.1194,1}+F{0.3502,0.217,0.1514,0.2814}",25249.2923,25258.0889,25713.9216,"Mixture",1748,40,0.455949656750572,"34.10%",1090,"0.1571;0.097;0.0674;0.126;0.5526","0.336;0.664","0.0725;0.6959",2,30,0.3947,1.5044,0.3094,8,3.4272,NA,"3.8847","1.4092","0.3628","0","0.0098","0.0245","0.0531","0.0615","0.3506"
"Mixture","UCE-7865","K3Pu+FO+I+G4","I+G4",-15349.3609,-11081.0857,"K3Pu{1,2.9081,0.7681,0.7681,2.9081,1}+FO{0.3127,0.2081,0.1704,0.3088}",30778.7218,30780.7925,30994.4523,"Mixture",1625,18,0.259076923076923,"56.31%",1309,"0.2222;0.1257;0.1213;0.2072;0.3235","0.0895;0.1561;0.0764;0.0917;0.0948;0.1433;0.1466;0.1178;0.0838","0.0039;0.2618;0.4608;0.6374;0.8131;0.9921;1.224;1.4417;1.6857",9,10,0.3125,2.7546,0.6918,2,6.3198,NA,"5.4319","1.9155","0.3526","0","0.0388","0.0889","0.1596","0.223","0.545"
"One_class","UCE-7865","TIM+F+I+G4","I+G4",-15353.2695,-11081.0857,"TIM{1,2.5557,0.7428,0.7428,3.2468,1}+F{0.3285,0.1858,0.1794,0.3063}",30788.5389,30790.7146,31009.6627,"Mixture",1625,18,0.259076923076923,"56.31%",1309,"0.2222;0.1257;0.1213;0.2072;0.3235","0.0895;0.1561;0.0764;0.0917;0.0948;0.1433;0.1466;0.1178;0.0838","0.0039;0.2618;0.4608;0.6374;0.8131;0.9921;1.224;1.4417;1.6857",9,12,0.375,2.7551,0.6912,3,6.3229,NA,"5.4273","1.9181","0.3534","0","0.0389","0.0887","0.1598","0.2233","0.5479"
"Mixture","UCE-786","MIX{TPM2u+FO,TPM3u+FO}+G","G4",-9206.1205,-8968.8343,"TPM2u{0.497766,2.01502}+FO{0.307677,0.237984,0.167098,0.287242};TPM3u{186.174,62.8736}+FO{0.255925,0.0173259,0.302897,0.423852}",18602.2411,18615.6233,19104.3642,"Mixture",1459,43,0.405757368060315,"35.71%",927,"0.101;0.0586;0.0515;0.106;0.6829","0.0929;0.1238;0.0945;0.0693;0.2006;0.1038;0.1299;0.1132;0.0721","0.0037;0.1281;0.2454;0.3617;0.4984;0.6147;0.7141;0.807;0.9187",9,50,0.6098,4.225,0.7531,10,8.6475,NA,"5.3821","2.0647","0.3836","0","0","0.0202","0.056","0.0786","0.5935"
"One_class","UCE-786","TIM2+F+G4","G4",-9242.6983,-8968.8343,"TIM2{0.4894,2.8912,0.4894,1,1.9346,1}+F{0.3154,0.1878,0.1665,0.3303}",18665.3966,18677.3702,19141.0921,"Mixture",1459,43,0.405757368060315,"35.71%",927,"0.101;0.0586;0.0515;0.106;0.6829","0.0929;0.1238;0.0945;0.0693;0.2006;0.1038;0.1299;0.1132;0.0721","0.0037;0.1281;0.2454;0.3617;0.4984;0.6147;0.7141;0.807;0.9187",9,58,0.7073,3.9022,0.634,14,6.0668,NA,"4.7066","1.8763","0.3987","0","0","0.024","0.0641","0.0726","0.7157"
"Mixture","UCE-7858","MIX{TPM2u+FO,JC+FO}+G","G4",-9813.5045,-8592.0908,"TPM2u{0.59882,3.33591}+FO{0.369121,0.148529,0.130172,0.352178};JC",19891.009,19918.8978,20582.4905,"Mixture",1392,64,0.426005747126437,"38.51%",911,"0.1273;0.0607;0.0539;0.1426;0.6155","0.0892;0.1638;0.0589;0.062;0.2454;0.1444;0.1382;0.0777;0.0204","0.0178;0.1194;0.254;0.3831;0.5226;0.6565;0.7832;0.8878;1.0087",9,90,0.7258,4.3635,0.537,21,6.2443,NA,"4.3803","1.5849","0.3618","0","0","0.0142","0.0334","0.041","0.3486"
"One_class","UCE-7858","TVM+F+G4","G4",-9822.2009,-8592.0908,"TVM{1.0036,2.969,0.5869,1.4782,2.969,1}+F{0.3294,0.1597,0.1423,0.3685}",19910.4017,19938.7356,20607.1218,"Mixture",1392,64,0.426005747126437,"38.51%",911,"0.1273;0.0607;0.0539;0.1426;0.6155","0.0892;0.1638;0.0589;0.062;0.2454;0.1444;0.1382;0.0777;0.0204","0.0178;0.1194;0.254;0.3831;0.5226;0.6565;0.7832;0.8878;1.0087",9,88,0.7097,4.1359,0.5017,21,6.437,NA,"4.2098","1.4104","0.335","0","0","0.0149","0.0348","0.0459","0.3725"
"Mixture","UCE-7859","TPM2u+FO+I+R2","I+R2",-12917.7264,-10008.7337,"TPM2u{0.5685,2.6129,0.5685,1,2.6129,1}+FO{0.3077,0.2173,0.1891,0.2859}",26109.4528,26137.5658,26835.8025,"Mixture",1483,66,0.351314902225219,"45.31%",1132,"0.1156;0.0687;0.0653;0.1136;0.6368","0.0711;0.1684;0.1767;0.1959;0.2219;0.1626;0.0035","0.096;0.096;0.279;0.5409;0.7517;0.9136;1.1832",7,100,0.7812,5.2275,0.6487,21,13.7148,NA,"6.837","2.2086","0.323","0","0.003","0.0323","0.0505","0.0758","0.3382"
"One_class","UCE-7859","TVM+F+I+R2","I+R2",-12922.0999,-10008.7337,"TVM{0.765,2.7937,0.4702,1.2444,2.7937,1}+F{0.3164,0.1908,0.1817,0.3111}",26122.1998,26151.1797,26859.1532,"Mixture",1483,66,0.351314902225219,"45.31%",1132,"0.1156;0.0687;0.0653;0.1136;0.6368","0.0711;0.1684;0.1767;0.1959;0.2219;0.1626;0.0035","0.096;0.096;0.279;0.5409;0.7517;0.9136;1.1832",7,100,0.7812,4.7994,0.5966,16,12.2837,NA,"6.564","2.0793","0.3168","0","0.0022","0.0311","0.0526","0.0773","0.3519"
"Mixture","UCE-7871","K3Pu+FO+I+G4","I+G4",-12877.2777,-10940.0039,"K3Pu{1,2.7692,0.6563,0.6563,2.7692,1}+FO{0.2745,0.1917,0.2182,0.3156}",25930.5553,25940.3453,26408.5618,"Mixture",1689,42,0.380106571936057,"41.21%",1147,"0.1022;0.0668;0.0768;0.1136;0.6406","0.2907;0.3618;0.3475","0.116;0.5097;1.0041",3,68,0.85,5.4273,0.8483,16,10.3004,NA,"6.2179","2.6422","0.4249","0","0.002","0.0328","0.0759","0.0907","0.5357"
"One_class","UCE-7871","K3Pu+F+I+G4","I+G4",-12878.2438,-10940.0039,"K3Pu{1,2.759,0.6433,0.6433,2.759,1}+F{0.2834,0.1877,0.2148,0.3142}",25932.4876,25942.2776,26410.494,"Mixture",1689,42,0.380106571936057,"41.21%",1147,"0.1022;0.0668;0.0768;0.1136;0.6406","0.2907;0.3618;0.3475","0.116;0.5097;1.0041",3,66,0.825,5.1223,0.823,15,9.5217,NA,"6.2233","2.5893","0.4161","0","0.002","0.0322","0.0758","0.0906","0.5338"
"Mixture","UCE-7876","MIX{TIM+FO,K80+FO,JC+FO}+I+G","I+G4",-12704.1837,-9841.9191,"TIM{1.33951,0.301054,2.05069}+FO{0.521133,0.12098,0.143752,0.214136};K2P{6.86084}+FQ;JC",25608.3674,25622.9207,26138.9534,"Mixture",1489,46,0.298186702484889,"48.56%",1108,"0.1464;0.0799;0.0803;0.0893;0.6041","0.0836;0.1248;0.0872;0.1494;0.1238;0.1369;0.1715;0.0963;0.0266","0.0085;0.1462;0.3081;0.5112;0.6666;0.7956;0.9322;1.0804;1.257",9,62,0.7045,3.5663,0.5372,15,6.2557,NA,"5.0358","1.8459","0.3666","0","0.0116","0.0291","0.054","0.0676","0.327"
"One_class","UCE-7876","TIM+F+I+G4","I+G4",-12726.2269,-9841.9191,"TIM{1,2.698,0.7509,0.7509,3.7828,1}+F{0.3677,0.2028,0.2036,0.226}",25646.4538,25660.1217,26161.1222,"Mixture",1489,46,0.298186702484889,"48.56%",1108,"0.1464;0.0799;0.0803;0.0893;0.6041","0.0836;0.1248;0.0872;0.1494;0.1238;0.1369;0.1715;0.0963;0.0266","0.0085;0.1462;0.3081;0.5112;0.6666;0.7956;0.9322;1.0804;1.257",9,62,0.7045,3.4394,0.5138,16,5.448,NA,"4.8591","1.73","0.356","0","0.0112","0.0298","0.056","0.0702","0.3507"
"Mixture","UCE-7864","TN+FO+G4","G4",-9543.5279,-9449.1984,"TN{1,2.6709,1,1,3.6295,1}+FO{0.3444,0.1796,0.2104,0.2655}",19373.0557,19402.515,20136.7952,"Mixture",1542,70,0.48443579766537,"27.89%",909,"0.1138;0.0573;0.0759;0.0931;0.66","0.0721;0.2931;0.0726;0.3774;0.1713;0.0135","0.1054;0.1054;0.3255;0.5472;0.7731;1.0832",6,100,0.7353,3.9205,0.4926,17,10.3217,NA,"3.1385","0.9658","0.3077","0","0.0043","0.0118","0.0229","0.0296","0.2133"
"One_class","UCE-7864","TIM3+F+G4","G4",-9542.1274,-9449.1984,"TIM3{1.3306,2.9668,1,1.3306,4.1716,1}+F{0.3316,0.1713,0.2242,0.2729}",19372.2549,19402.1475,20141.3352,"Mixture",1542,70,0.48443579766537,"27.89%",909,"0.1138;0.0573;0.0759;0.0931;0.66","0.0721;0.2931;0.0726;0.3774;0.1713;0.0135","0.1054;0.1054;0.3255;0.5472;0.7731;1.0832",6,100,0.7353,3.909,0.4915,21,10.2741,NA,"3.1548","0.966","0.3062","0","0.0038","0.0118","0.0227","0.0297","0.212"
"Mixture","UCE-7857","HKY+FO+I+G4","I+G4",-12232.8608,-9979.7453,"HKY{1,3.6944,1,1,3.6944,1}+FO{0.291,0.2362,0.1913,0.2814}",24815.7216,24862.353,25745.1848,"Mixture",1497,86,0.396793587174349,"37.34%",1085,"0.1164;0.09;0.0783;0.1098;0.6055","0.1855;0.1666;0.1638;0.3193;0.1647","0.0678;0.2114;0.435;0.5898;0.7367",5,88,0.5238,3.1071,0.3313,24,5.7657,NA,"4.7232","1.3364","0.2829","0","0.0042","0.0126","0.0278","0.03","0.3286"
"One_class","UCE-7857","HKY+F+I+G4","I+G4",-12234.111,-9979.7453,"HKY{1,3.695,1,1,3.695,1}+F{0.2942,0.2286,0.1993,0.2779}",24818.222,24864.8534,25747.6853,"Mixture",1497,86,0.396793587174349,"37.34%",1085,"0.1164;0.09;0.0783;0.1098;0.6055","0.1855;0.1666;0.1638;0.3193;0.1647","0.0678;0.2114;0.435;0.5898;0.7367",5,88,0.5238,3.1073,0.3313,24,5.7859,NA,"4.7176","1.3359","0.2832","0","0.0042","0.0126","0.0278","0.03","0.3296"
"Mixture","UCE-7886","TIM2+FO+G4","G4",-7654.4381,-7997.1146,"TIM2{0.652,3.1108,0.652,1,2.1453,1}+FO{0.332,0.1612,0.1412,0.3655}",15460.8761,15470.1576,15855.9949,"Mixture",1338,36,0.393124065769806,"30.42%",794,"0.12;0.0568;0.0476;0.1271;0.6485","0.0868;0.0937;0.1003;0.256;0.0366;0.1612;0.1741;0.0914","0.0073;0.172;0.3262;0.5043;0.6478;0.6492;0.7705;0.9233",8,52,0.7647,3.1311,0.8029,11,5.4977,NA,"3.0947","0.9756","0.3152","0","0","0.021","0.0442","0.0432","0.7469"
"One_class","UCE-7886","TIM2+F+G4","G4",-7654.9016,-7997.1146,"TIM2{0.6313,3.0366,0.6313,1,2.0922,1}+F{0.3385,0.1644,0.1389,0.3582}",15461.8033,15471.0848,15856.922,"Mixture",1338,36,0.393124065769806,"30.42%",794,"0.12;0.0568;0.0476;0.1271;0.6485","0.0868;0.0937;0.1003;0.256;0.0366;0.1612;0.1741;0.0914","0.0073;0.172;0.3262;0.5043;0.6478;0.6492;0.7705;0.9233",8,52,0.7647,3.1303,0.8021,11,5.5322,NA,"3.0928","0.9752","0.3153","0","0","0.0211","0.0442","0.0433","0.7478"
"Mixture","UCE-7884","TPM3u+FO+G4","G4",-9220.3315,-7865.3373,"TPM3u{1.5088,4.2695,1,1.5088,4.2695,1}+FO{0.2969,0.173,0.2002,0.3299}",18658.6631,18678.8994,19221.7861,"Mixture",1295,53,0.43011583011583,"40.46%",843,"0.1339;0.0605;0.0801;0.1245;0.601","0.0683;0.1107;0.0934;0.0354;0.2468;0.1433;0.1713;0.1115;0.0193","0.0111;0.1147;0.2762;0.512;0.512;0.6517;0.7889;0.9223;1.0559",9,72,0.7059,4.1001,0.5521,17,6.8304,NA,"3.651","1.5659","0.4289","0","0.0028","0.0193","0.0346","0.0521","0.2104"
"One_class","UCE-7884","TIM3+F+G4","G4",-9221.3188,-7865.3373,"TIM3{1.6368,3.6128,1,1.6368,5.561,1}+F{0.3342,0.1533,0.2016,0.3109}",18662.6376,18683.2626,19230.9269,"Mixture",1295,53,0.43011583011583,"40.46%",843,"0.1339;0.0605;0.0801;0.1245;0.601","0.0683;0.1107;0.0934;0.0354;0.2468;0.1433;0.1713;0.1115;0.0193","0.0111;0.1147;0.2762;0.512;0.512;0.6517;0.7889;0.9223;1.0559",9,70,0.6863,4.0778,0.5537,17,6.8701,NA,"3.5954","1.5464","0.4301","0","0","0.0196","0.0351","0.0536","0.2095"
"Mixture","UCE-7869","HKY+FO+G4","G4",-10731.209,-9523.002,"HKY{1,3.6192,1,1,3.6192,1}+FO{0.2954,0.1916,0.1849,0.3282}",21710.418,21733.5351,22366.4144,"Mixture",1466,61,0.384038199181446,"38.61%",1032,"0.1056;0.0674;0.0718;0.1228;0.6324","0.2004;0.2086;0.1142;0.0732;0.4038","0.0638;0.287;0.5235;0.6184;0.797",5,68,0.5763,3.188,0.4113,20,4.7933,NA,"3.6787","1.284","0.349","0","0","0.0143","0.0307","0.0382","0.1925"
"One_class","UCE-7869","HKY+F+G4","G4",-10733.3257,-9523.002,"HKY{1,3.6166,1,1,3.6166,1}+F{0.2864,0.185,0.1967,0.3319}",21714.6514,21737.7684,22370.6477,"Mixture",1466,61,0.384038199181446,"38.61%",1032,"0.1056;0.0674;0.0718;0.1228;0.6324","0.2004;0.2086;0.1142;0.0732;0.4038","0.0638;0.287;0.5235;0.6184;0.797",5,76,0.6441,3.2445,0.4136,19,4.848,NA,"3.6807","1.287","0.3497","0","0","0.0155","0.0307","0.0389","0.1915"
